domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-06,2,domain-06-domain-06-zone-01-traffic_speed-mc-1,domain-06-domain-06-zone-01-traffic_speed,domain-06-zone-01,stadium_area,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,644,0.292416,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-01-traffic_speed-mc-2,domain-06-domain-06-zone-01-traffic_speed,domain-06-zone-01,stadium_area,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|school_zone_slowdown,645,0.335517,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-air_quality_co2,domain-06-root,domain-06-zone-02,school_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,646,0.517919,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-air_quality_co2-mc-1,domain-06-domain-06-zone-02-air_quality_co2,domain-06-zone-02,school_area,air_quality_co2,archival|realtime,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,647,0.359424,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-air_quality_co2-mc-2,domain-06-domain-06-zone-02-air_quality_co2,domain-06-zone-02,school_area,air_quality_co2,archival|recent,freight_terminal_emission|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,648,0.330118,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-air_quality_pm25,domain-06-root,domain-06-zone-02,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,649,0.421156,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,domain-06-domain-06-zone-02-air_quality_pm25,domain-06-zone-02,school_area,air_quality_pm25,archival|realtime|recent,construction_dust|industrial_plume|overnight_inversion|school_alert,650,0.317368,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,domain-06-domain-06-zone-02-air_quality_pm25,domain-06-zone-02,school_area,air_quality_pm25,archival|recent,commuter_particulate|construction_dust|overnight_inversion|school_alert,651,0.449255,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-bus_arrival,domain-06-root,domain-06-zone-02,school_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,652,0.411238,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-bus_arrival-mc-1,domain-06-domain-06-zone-02-bus_arrival,domain-06-zone-02,school_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,653,0.330561,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-bus_arrival-mc-2,domain-06-domain-06-zone-02-bus_arrival,domain-06-zone-02,school_area,bus_arrival,archival|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|school_dismissal_bunching,654,0.460013,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-humidity,domain-06-root,domain-06-zone-02,school_area,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,655,0.412276,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-humidity-mc-1,domain-06-domain-06-zone-02-humidity,domain-06-zone-02,school_area,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,656,0.321687,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-humidity-mc-2,domain-06-domain-06-zone-02-humidity,domain-06-zone-02,school_area,humidity,archival|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup,657,0.407569,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-noise_level,domain-06-root,domain-06-zone-02,school_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,658,0.442946,18,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-noise_level-mc-1,domain-06-domain-06-zone-02-noise_level,domain-06-zone-02,school_area,noise_level,archival|realtime|recent,construction_residual_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,659,0.396761,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-noise_level-mc-2,domain-06-domain-06-zone-02-noise_level,domain-06-zone-02,school_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|school_pickup_disturbance|stadium_dispersal_noise,660,0.478301,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-parking_availability,domain-06-root,domain-06-zone-02,school_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,661,0.462617,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-parking_availability-mc-1,domain-06-domain-06-zone-02-parking_availability,domain-06-zone-02,school_area,parking_availability,archival|realtime,commuter_transit_hub|curbside_short_stay|resident_night|stadium_guidance,662,0.338608,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-parking_availability-mc-2,domain-06-domain-06-zone-02-parking_availability,domain-06-zone-02,school_area,parking_availability,archival|recent,commuter_transit_hub|event_overflow|resident_night|stadium_guidance,663,0.358016,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-rainfall,domain-06-root,domain-06-zone-02,school_area,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,664,0.457964,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-rainfall-mc-1,domain-06-domain-06-zone-02-rainfall,domain-06-zone-02,school_area,rainfall,archival|realtime|recent,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,665,0.360289,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-rainfall-mc-2,domain-06-domain-06-zone-02-rainfall,domain-06-zone-02,school_area,rainfall,archival|recent,commuter_downpour|drainage_overflow|storm_runoff|venue_queue_rain,666,0.553081,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-street_light_state,domain-06-root,domain-06-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,667,0.511882,18,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-street_light_state-mc-1,domain-06-domain-06-zone-02-street_light_state,domain-06-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault,668,0.423615,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-street_light_state-mc-2,domain-06-domain-06-zone-02-street_light_state,domain-06-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|stadium_egress_lighting,669,0.430229,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-temperature,domain-06-root,domain-06-zone-02,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,670,0.44785,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-temperature-mc-1,domain-06-domain-06-zone-02-temperature,domain-06-zone-02,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,671,0.348212,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-temperature-mc-2,domain-06-domain-06-zone-02-temperature,domain-06-zone-02,school_area,temperature,archival|recent,cooling_gap|facade_reflection|microclimate_shift|pedestrian_comfort,672,0.53207,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-02-traffic_speed,domain-06-root,domain-06-zone-02,school_area,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,673,0.459441,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-traffic_speed-mc-1,domain-06-domain-06-zone-02-traffic_speed,domain-06-zone-02,school_area,traffic_speed,archival|realtime,bus_lane_delay|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,674,0.330989,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-02-traffic_speed-mc-2,domain-06-domain-06-zone-02-traffic_speed,domain-06-zone-02,school_area,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,675,0.32301,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-air_quality_co2,domain-06-root,domain-06-zone-03,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,676,0.53832,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-air_quality_co2-mc-1,domain-06-domain-06-zone-03-air_quality_co2,domain-06-zone-03,residential,air_quality_co2,realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission,677,0.359979,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-air_quality_co2-mc-2,domain-06-domain-06-zone-03-air_quality_co2,domain-06-zone-03,residential,air_quality_co2,archival|realtime,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,678,0.353338,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-air_quality_pm25,domain-06-root,domain-06-zone-03,residential,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,679,0.438055,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-air_quality_pm25-mc-1,domain-06-domain-06-zone-03-air_quality_pm25,domain-06-zone-03,residential,air_quality_pm25,archival|realtime|recent,commuter_particulate|industrial_plume|overnight_inversion|school_alert,680,0.334085,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-air_quality_pm25-mc-2,domain-06-domain-06-zone-03-air_quality_pm25,domain-06-zone-03,residential,air_quality_pm25,archival|realtime,construction_dust|industrial_plume|overnight_inversion|school_alert,681,0.516868,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-bus_arrival,domain-06-root,domain-06-zone-03,residential,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,682,0.432929,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-bus_arrival-mc-1,domain-06-domain-06-zone-03-bus_arrival,domain-06-zone-03,residential,bus_arrival,realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay,683,0.360476,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-bus_arrival-mc-2,domain-06-domain-06-zone-03-bus_arrival,domain-06-zone-03,residential,bus_arrival,archival|realtime,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,684,0.358464,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-humidity,domain-06-root,domain-06-zone-03,residential,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,685,0.403727,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-humidity-mc-1,domain-06-domain-06-zone-03-humidity,domain-06-zone-03,residential,humidity,archival|realtime|recent,comfort_moisture|irrigation_buildup|morning_dampness|stagnant_air_pocket,686,0.31067,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-humidity-mc-2,domain-06-domain-06-zone-03-humidity,domain-06-zone-03,residential,humidity,archival|realtime,indoor_outdoor_drift|irrigation_buildup|stagnant_air_pocket,687,0.418897,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-noise_level,domain-06-root,domain-06-zone-03,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,688,0.451412,18,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-noise_level-mc-1,domain-06-domain-06-zone-03-noise_level,domain-06-zone-03,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance,689,0.392566,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-noise_level-mc-2,domain-06-domain-06-zone-03-noise_level,domain-06-zone-03,residential,noise_level,archival|realtime|recent,freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,690,0.420258,9,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-parking_availability,domain-06-root,domain-06-zone-03,residential,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,691,0.417153,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-parking_availability-mc-1,domain-06-domain-06-zone-03-parking_availability,domain-06-zone-03,residential,parking_availability,archival|realtime|recent,curbside_short_stay|resident_night|stadium_guidance,692,0.326707,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-parking_availability-mc-2,domain-06-domain-06-zone-03-parking_availability,domain-06-zone-03,residential,parking_availability,archival|realtime,commuter_transit_hub|curbside_short_stay|event_overflow|stadium_guidance,693,0.454748,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-rainfall,domain-06-root,domain-06-zone-03,residential,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,694,0.447323,12,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-rainfall-mc-1,domain-06-domain-06-zone-03-rainfall,domain-06-zone-03,residential,rainfall,realtime|recent,drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,695,0.38753,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,2,domain-06-domain-06-zone-03-rainfall-mc-2,domain-06-domain-06-zone-03-rainfall,domain-06-zone-03,residential,rainfall,archival|realtime,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,696,0.358846,6,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-06,1,domain-06-domain-06-zone-03-street_light_state,domain-06-root,domain-06-zone-03,residential,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,697,0.536646,18,/hiroute/domain-06/controller,smartcity_v3::hiroute_hkm_v1,60000,64
