domain_id,cell_id,object_id,local_rank_hint
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-02-cnm01,2
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-02-snm01,3
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-02-snm02,4
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-02,5
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-01-snm01,6
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-02-snm03,7
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-01,8
domain-05,domain-05-domain-05-zone-04-traffic_speed-mc-2,obj-05-04-traffic_speed-01-ncf01,9
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-02-snm02,1
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-02-snm03,2
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-01-snm01,3
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-02-cnm01,4
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-01-snm03,5
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-1,obj-06-01-air_quality_co2-02-snm01,6
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-01,1
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-01-ncf01,2
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-01-cnm01,3
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-02,4
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-01-snm02,5
domain-06,domain-06-domain-06-zone-01-air_quality_co2-mc-2,obj-06-01-air_quality_co2-02-ncf01,6
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-02-cnm01,1
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-01-snm01,2
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-02-snm01,3
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-02,4
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-02-snm02,5
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-1,obj-06-01-air_quality_pm25-02-ncf01,6
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-01-cnm01,1
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-01-snm02,2
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-01,3
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-01-snm03,4
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-01-ncf01,5
domain-06,domain-06-domain-06-zone-01-air_quality_pm25-mc-2,obj-06-01-air_quality_pm25-02-snm03,6
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02-cnm01,1
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02-snm02,2
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02-ncf01,3
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02,4
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02-snm03,5
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-1,obj-06-01-bus_arrival-02-snm01,6
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01-cnm01,1
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01,2
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01-snm01,3
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01-ncf01,4
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01-snm03,5
domain-06,domain-06-domain-06-zone-01-bus_arrival-mc-2,obj-06-01-bus_arrival-01-snm02,6
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-01-snm03,1
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-01-snm02,2
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-02-snm02,3
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-02-snm01,4
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-02-snm03,5
domain-06,domain-06-domain-06-zone-01-humidity-mc-1,obj-06-01-humidity-01-ncf01,6
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-01-snm01,1
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-02-cnm01,2
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-02,3
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-01,4
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-01-cnm01,5
domain-06,domain-06-domain-06-zone-01-humidity-mc-2,obj-06-01-humidity-02-ncf01,6
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-02-snm01,1
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-03-snm01,2
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-02-snm02,3
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-03-snm02,4
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-01-snm01,5
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-01-snm02,6
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-02-snm03,7
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-02-cnm01,8
domain-06,domain-06-domain-06-zone-01-noise_level-mc-1,obj-06-01-noise_level-03-cnm01,9
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-03-snm03,1
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-01-snm03,2
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-01-cnm01,3
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-01,4
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-01-ncf01,5
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-03-ncf01,6
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-02,7
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-02-ncf01,8
domain-06,domain-06-domain-06-zone-01-noise_level-mc-2,obj-06-01-noise_level-03,9
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03-cnm01,1
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03-snm03,2
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-01-snm02,3
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03-snm01,4
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03-snm02,5
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03-ncf01,6
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-02-snm01,7
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-03,8
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-1,obj-06-01-parking_availability-01-ncf01,9
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-02-cnm01,1
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-01-snm01,2
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-02-snm02,3
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-02-snm03,4
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-02,5
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-01-snm03,6
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-01-cnm01,7
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-02-ncf01,8
domain-06,domain-06-domain-06-zone-01-parking_availability-mc-2,obj-06-01-parking_availability-01,9
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-02-cnm01,1
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-02-snm02,2
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-02-ncf01,3
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-02,4
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-02-snm03,5
domain-06,domain-06-domain-06-zone-01-rainfall-mc-1,obj-06-01-rainfall-01-snm01,6
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-01-snm03,1
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-01-cnm01,2
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-01-snm02,3
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-01,4
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-01-ncf01,5
domain-06,domain-06-domain-06-zone-01-rainfall-mc-2,obj-06-01-rainfall-02-snm01,6
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02-snm01,1
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02-cnm01,2
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-03-cnm01,3
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02-snm03,4
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02,5
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02-ncf01,6
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-03-snm02,7
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-02-snm02,8
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-1,obj-06-01-street_light_state-03,9
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01-snm02,1
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01-cnm01,2
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-03-snm03,3
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01-ncf01,4
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01-snm01,5
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01-snm03,6
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-01,7
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-03-snm01,8
domain-06,domain-06-domain-06-zone-01-street_light_state-mc-2,obj-06-01-street_light_state-03-ncf01,9
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-01-snm01,1
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-02-cnm01,2
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-02-snm02,3
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-02-ncf01,4
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-02-snm03,5
domain-06,domain-06-domain-06-zone-01-temperature-mc-1,obj-06-01-temperature-02-snm01,6
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-01-cnm01,1
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-01,2
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-01-snm03,3
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-01-ncf01,4
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-01-snm02,5
domain-06,domain-06-domain-06-zone-01-temperature-mc-2,obj-06-01-temperature-02,6
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02-cnm01,1
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02-snm01,2
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02-snm03,3
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02-ncf01,4
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02,5
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-1,obj-06-01-traffic_speed-02-snm02,6
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01-cnm01,1
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01-snm02,2
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01-snm01,3
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01-snm03,4
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01,5
domain-06,domain-06-domain-06-zone-01-traffic_speed-mc-2,obj-06-01-traffic_speed-01-ncf01,6
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02-cnm01,1
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02-snm02,2
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02,3
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02-snm01,4
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02-snm03,5
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-1,obj-06-02-air_quality_co2-02-ncf01,6
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01-cnm01,1
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01-snm03,2
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01-snm01,3
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01-ncf01,4
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01-snm02,5
domain-06,domain-06-domain-06-zone-02-air_quality_co2-mc-2,obj-06-02-air_quality_co2-01,6
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-02-cnm01,1
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-01-snm01,2
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-02-snm01,3
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-02-snm03,4
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-02-ncf01,5
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-1,obj-06-02-air_quality_pm25-02-snm02,6
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-01-cnm01,1
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-01,2
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-01-snm02,3
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-01-ncf01,4
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-01-snm03,5
domain-06,domain-06-domain-06-zone-02-air_quality_pm25-mc-2,obj-06-02-air_quality_pm25-02,6
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-02-cnm01,1
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-01-snm01,2
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-02-snm01,3
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-02,4
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-02-snm03,5
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-1,obj-06-02-bus_arrival-02-snm02,6
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-01-cnm01,1
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-01-ncf01,2
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-01-snm02,3
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-01,4
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-01-snm03,5
domain-06,domain-06-domain-06-zone-02-bus_arrival-mc-2,obj-06-02-bus_arrival-02-ncf01,6
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-01-snm01,1
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-02-snm02,2
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-02-snm03,3
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-02-snm01,4
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-02-cnm01,5
domain-06,domain-06-domain-06-zone-02-humidity-mc-1,obj-06-02-humidity-01-snm03,6
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-01-cnm01,1
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-01-ncf01,2
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-01,3
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-02,4
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-02-ncf01,5
domain-06,domain-06-domain-06-zone-02-humidity-mc-2,obj-06-02-humidity-01-snm02,6
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-02-snm01,1
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-03-snm01,2
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-03-cnm01,3
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-03-snm02,4
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-03-ncf01,5
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-03,6
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-02-snm03,7
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-02-snm02,8
domain-06,domain-06-domain-06-zone-02-noise_level-mc-1,obj-06-02-noise_level-02-cnm01,9
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01-snm01,1
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01-cnm01,2
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-03-snm03,3
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01,4
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01-snm02,5
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01-ncf01,6
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-01-snm03,7
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-02-ncf01,8
domain-06,domain-06-domain-06-zone-02-noise_level-mc-2,obj-06-02-noise_level-02,9
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02-cnm01,1
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02-snm01,2
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02-snm03,3
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02,4
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02-snm02,5
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-1,obj-06-02-parking_availability-02-ncf01,6
domain-06,domain-06-domain-06-zone-02-parking_availability-mc-2,obj-06-02-parking_availability-01-cnm01,1
