object_id,object_text_id,embedding_row
obj-04-01-temperature-02-ncf01,text-obj-04-01-temperature-02-ncf01,1748
obj-04-01-temperature-02-snm01,text-obj-04-01-temperature-02-snm01,1749
obj-04-01-temperature-02-snm02,text-obj-04-01-temperature-02-snm02,1750
obj-04-01-temperature-02-snm03,text-obj-04-01-temperature-02-snm03,1751
obj-04-01-temperature-03,text-obj-04-01-temperature-03,1752
obj-04-01-temperature-03-cnm01,text-obj-04-01-temperature-03-cnm01,1753
obj-04-01-temperature-03-ncf01,text-obj-04-01-temperature-03-ncf01,1754
obj-04-01-temperature-03-snm01,text-obj-04-01-temperature-03-snm01,1755
obj-04-01-temperature-03-snm02,text-obj-04-01-temperature-03-snm02,1756
obj-04-01-temperature-03-snm03,text-obj-04-01-temperature-03-snm03,1757
obj-04-01-traffic_speed-01,text-obj-04-01-traffic_speed-01,1758
obj-04-01-traffic_speed-01-cnm01,text-obj-04-01-traffic_speed-01-cnm01,1759
obj-04-01-traffic_speed-01-ncf01,text-obj-04-01-traffic_speed-01-ncf01,1760
obj-04-01-traffic_speed-01-snm01,text-obj-04-01-traffic_speed-01-snm01,1761
obj-04-01-traffic_speed-01-snm02,text-obj-04-01-traffic_speed-01-snm02,1762
obj-04-01-traffic_speed-01-snm03,text-obj-04-01-traffic_speed-01-snm03,1763
obj-04-02-air_quality_co2-01,text-obj-04-02-air_quality_co2-01,1764
obj-04-02-air_quality_co2-01-cnm01,text-obj-04-02-air_quality_co2-01-cnm01,1765
obj-04-02-air_quality_co2-01-ncf01,text-obj-04-02-air_quality_co2-01-ncf01,1766
obj-04-02-air_quality_co2-01-snm01,text-obj-04-02-air_quality_co2-01-snm01,1767
obj-04-02-air_quality_co2-01-snm02,text-obj-04-02-air_quality_co2-01-snm02,1768
obj-04-02-air_quality_co2-01-snm03,text-obj-04-02-air_quality_co2-01-snm03,1769
obj-04-02-air_quality_co2-02,text-obj-04-02-air_quality_co2-02,1770
obj-04-02-air_quality_co2-02-cnm01,text-obj-04-02-air_quality_co2-02-cnm01,1771
obj-04-02-air_quality_co2-02-ncf01,text-obj-04-02-air_quality_co2-02-ncf01,1772
obj-04-02-air_quality_co2-02-snm01,text-obj-04-02-air_quality_co2-02-snm01,1773
obj-04-02-air_quality_co2-02-snm02,text-obj-04-02-air_quality_co2-02-snm02,1774
obj-04-02-air_quality_co2-02-snm03,text-obj-04-02-air_quality_co2-02-snm03,1775
obj-04-02-air_quality_pm25-01,text-obj-04-02-air_quality_pm25-01,1776
obj-04-02-air_quality_pm25-01-cnm01,text-obj-04-02-air_quality_pm25-01-cnm01,1777
obj-04-02-air_quality_pm25-01-ncf01,text-obj-04-02-air_quality_pm25-01-ncf01,1778
obj-04-02-air_quality_pm25-01-snm01,text-obj-04-02-air_quality_pm25-01-snm01,1779
obj-04-02-air_quality_pm25-01-snm02,text-obj-04-02-air_quality_pm25-01-snm02,1780
obj-04-02-air_quality_pm25-01-snm03,text-obj-04-02-air_quality_pm25-01-snm03,1781
obj-04-02-air_quality_pm25-02,text-obj-04-02-air_quality_pm25-02,1782
obj-04-02-air_quality_pm25-02-cnm01,text-obj-04-02-air_quality_pm25-02-cnm01,1783
obj-04-02-air_quality_pm25-02-ncf01,text-obj-04-02-air_quality_pm25-02-ncf01,1784
obj-04-02-air_quality_pm25-02-snm01,text-obj-04-02-air_quality_pm25-02-snm01,1785
obj-04-02-air_quality_pm25-02-snm02,text-obj-04-02-air_quality_pm25-02-snm02,1786
obj-04-02-air_quality_pm25-02-snm03,text-obj-04-02-air_quality_pm25-02-snm03,1787
obj-04-02-bus_arrival-01,text-obj-04-02-bus_arrival-01,1788
obj-04-02-bus_arrival-01-cnm01,text-obj-04-02-bus_arrival-01-cnm01,1789
obj-04-02-bus_arrival-01-ncf01,text-obj-04-02-bus_arrival-01-ncf01,1790
obj-04-02-bus_arrival-01-snm01,text-obj-04-02-bus_arrival-01-snm01,1791
obj-04-02-bus_arrival-01-snm02,text-obj-04-02-bus_arrival-01-snm02,1792
obj-04-02-bus_arrival-01-snm03,text-obj-04-02-bus_arrival-01-snm03,1793
obj-04-02-bus_arrival-02,text-obj-04-02-bus_arrival-02,1794
obj-04-02-bus_arrival-02-cnm01,text-obj-04-02-bus_arrival-02-cnm01,1795
obj-04-02-bus_arrival-02-ncf01,text-obj-04-02-bus_arrival-02-ncf01,1796
obj-04-02-bus_arrival-02-snm01,text-obj-04-02-bus_arrival-02-snm01,1797
obj-04-02-bus_arrival-02-snm02,text-obj-04-02-bus_arrival-02-snm02,1798
obj-04-02-bus_arrival-02-snm03,text-obj-04-02-bus_arrival-02-snm03,1799
obj-04-02-humidity-01,text-obj-04-02-humidity-01,1800
obj-04-02-humidity-01-cnm01,text-obj-04-02-humidity-01-cnm01,1801
obj-04-02-humidity-01-ncf01,text-obj-04-02-humidity-01-ncf01,1802
obj-04-02-humidity-01-snm01,text-obj-04-02-humidity-01-snm01,1803
obj-04-02-humidity-01-snm02,text-obj-04-02-humidity-01-snm02,1804
obj-04-02-humidity-01-snm03,text-obj-04-02-humidity-01-snm03,1805
obj-04-02-humidity-02,text-obj-04-02-humidity-02,1806
obj-04-02-humidity-02-cnm01,text-obj-04-02-humidity-02-cnm01,1807
obj-04-02-humidity-02-ncf01,text-obj-04-02-humidity-02-ncf01,1808
obj-04-02-humidity-02-snm01,text-obj-04-02-humidity-02-snm01,1809
obj-04-02-humidity-02-snm02,text-obj-04-02-humidity-02-snm02,1810
obj-04-02-humidity-02-snm03,text-obj-04-02-humidity-02-snm03,1811
obj-04-02-humidity-03,text-obj-04-02-humidity-03,1812
obj-04-02-humidity-03-cnm01,text-obj-04-02-humidity-03-cnm01,1813
obj-04-02-humidity-03-ncf01,text-obj-04-02-humidity-03-ncf01,1814
obj-04-02-humidity-03-snm01,text-obj-04-02-humidity-03-snm01,1815
obj-04-02-humidity-03-snm02,text-obj-04-02-humidity-03-snm02,1816
obj-04-02-humidity-03-snm03,text-obj-04-02-humidity-03-snm03,1817
obj-04-02-noise_level-01,text-obj-04-02-noise_level-01,1818
obj-04-02-noise_level-01-cnm01,text-obj-04-02-noise_level-01-cnm01,1819
obj-04-02-noise_level-01-ncf01,text-obj-04-02-noise_level-01-ncf01,1820
obj-04-02-noise_level-01-snm01,text-obj-04-02-noise_level-01-snm01,1821
obj-04-02-noise_level-01-snm02,text-obj-04-02-noise_level-01-snm02,1822
obj-04-02-noise_level-01-snm03,text-obj-04-02-noise_level-01-snm03,1823
obj-04-02-noise_level-02,text-obj-04-02-noise_level-02,1824
obj-04-02-noise_level-02-cnm01,text-obj-04-02-noise_level-02-cnm01,1825
obj-04-02-noise_level-02-ncf01,text-obj-04-02-noise_level-02-ncf01,1826
obj-04-02-noise_level-02-snm01,text-obj-04-02-noise_level-02-snm01,1827
obj-04-02-noise_level-02-snm02,text-obj-04-02-noise_level-02-snm02,1828
obj-04-02-noise_level-02-snm03,text-obj-04-02-noise_level-02-snm03,1829
obj-04-02-parking_availability-01,text-obj-04-02-parking_availability-01,1830
obj-04-02-parking_availability-01-cnm01,text-obj-04-02-parking_availability-01-cnm01,1831
obj-04-02-parking_availability-01-ncf01,text-obj-04-02-parking_availability-01-ncf01,1832
obj-04-02-parking_availability-01-snm01,text-obj-04-02-parking_availability-01-snm01,1833
obj-04-02-parking_availability-01-snm02,text-obj-04-02-parking_availability-01-snm02,1834
obj-04-02-parking_availability-01-snm03,text-obj-04-02-parking_availability-01-snm03,1835
obj-04-02-parking_availability-02,text-obj-04-02-parking_availability-02,1836
obj-04-02-parking_availability-02-cnm01,text-obj-04-02-parking_availability-02-cnm01,1837
obj-04-02-parking_availability-02-ncf01,text-obj-04-02-parking_availability-02-ncf01,1838
obj-04-02-parking_availability-02-snm01,text-obj-04-02-parking_availability-02-snm01,1839
obj-04-02-parking_availability-02-snm02,text-obj-04-02-parking_availability-02-snm02,1840
obj-04-02-parking_availability-02-snm03,text-obj-04-02-parking_availability-02-snm03,1841
obj-04-02-rainfall-01,text-obj-04-02-rainfall-01,1842
obj-04-02-rainfall-01-cnm01,text-obj-04-02-rainfall-01-cnm01,1843
obj-04-02-rainfall-01-ncf01,text-obj-04-02-rainfall-01-ncf01,1844
obj-04-02-rainfall-01-snm01,text-obj-04-02-rainfall-01-snm01,1845
obj-04-02-rainfall-01-snm02,text-obj-04-02-rainfall-01-snm02,1846
obj-04-02-rainfall-01-snm03,text-obj-04-02-rainfall-01-snm03,1847
obj-04-02-rainfall-02,text-obj-04-02-rainfall-02,1848
obj-04-02-rainfall-02-cnm01,text-obj-04-02-rainfall-02-cnm01,1849
obj-04-02-rainfall-02-ncf01,text-obj-04-02-rainfall-02-ncf01,1850
obj-04-02-rainfall-02-snm01,text-obj-04-02-rainfall-02-snm01,1851
obj-04-02-rainfall-02-snm02,text-obj-04-02-rainfall-02-snm02,1852
obj-04-02-rainfall-02-snm03,text-obj-04-02-rainfall-02-snm03,1853
obj-04-02-street_light_state-01,text-obj-04-02-street_light_state-01,1854
obj-04-02-street_light_state-01-cnm01,text-obj-04-02-street_light_state-01-cnm01,1855
obj-04-02-street_light_state-01-ncf01,text-obj-04-02-street_light_state-01-ncf01,1856
obj-04-02-street_light_state-01-snm01,text-obj-04-02-street_light_state-01-snm01,1857
obj-04-02-street_light_state-01-snm02,text-obj-04-02-street_light_state-01-snm02,1858
obj-04-02-street_light_state-01-snm03,text-obj-04-02-street_light_state-01-snm03,1859
obj-04-02-street_light_state-02,text-obj-04-02-street_light_state-02,1860
obj-04-02-street_light_state-02-cnm01,text-obj-04-02-street_light_state-02-cnm01,1861
obj-04-02-street_light_state-02-ncf01,text-obj-04-02-street_light_state-02-ncf01,1862
obj-04-02-street_light_state-02-snm01,text-obj-04-02-street_light_state-02-snm01,1863
obj-04-02-street_light_state-02-snm02,text-obj-04-02-street_light_state-02-snm02,1864
obj-04-02-street_light_state-02-snm03,text-obj-04-02-street_light_state-02-snm03,1865
obj-04-02-temperature-01,text-obj-04-02-temperature-01,1866
obj-04-02-temperature-01-cnm01,text-obj-04-02-temperature-01-cnm01,1867
obj-04-02-temperature-01-ncf01,text-obj-04-02-temperature-01-ncf01,1868
obj-04-02-temperature-01-snm01,text-obj-04-02-temperature-01-snm01,1869
obj-04-02-temperature-01-snm02,text-obj-04-02-temperature-01-snm02,1870
obj-04-02-temperature-01-snm03,text-obj-04-02-temperature-01-snm03,1871
obj-04-02-temperature-02,text-obj-04-02-temperature-02,1872
obj-04-02-temperature-02-cnm01,text-obj-04-02-temperature-02-cnm01,1873
obj-04-02-temperature-02-ncf01,text-obj-04-02-temperature-02-ncf01,1874
obj-04-02-temperature-02-snm01,text-obj-04-02-temperature-02-snm01,1875
obj-04-02-temperature-02-snm02,text-obj-04-02-temperature-02-snm02,1876
obj-04-02-temperature-02-snm03,text-obj-04-02-temperature-02-snm03,1877
obj-04-02-temperature-03,text-obj-04-02-temperature-03,1878
obj-04-02-temperature-03-cnm01,text-obj-04-02-temperature-03-cnm01,1879
obj-04-02-temperature-03-ncf01,text-obj-04-02-temperature-03-ncf01,1880
obj-04-02-temperature-03-snm01,text-obj-04-02-temperature-03-snm01,1881
obj-04-02-temperature-03-snm02,text-obj-04-02-temperature-03-snm02,1882
obj-04-02-temperature-03-snm03,text-obj-04-02-temperature-03-snm03,1883
obj-04-02-traffic_speed-01,text-obj-04-02-traffic_speed-01,1884
obj-04-02-traffic_speed-01-cnm01,text-obj-04-02-traffic_speed-01-cnm01,1885
obj-04-02-traffic_speed-01-ncf01,text-obj-04-02-traffic_speed-01-ncf01,1886
obj-04-02-traffic_speed-01-snm01,text-obj-04-02-traffic_speed-01-snm01,1887
obj-04-02-traffic_speed-01-snm02,text-obj-04-02-traffic_speed-01-snm02,1888
obj-04-02-traffic_speed-01-snm03,text-obj-04-02-traffic_speed-01-snm03,1889
obj-04-02-traffic_speed-02,text-obj-04-02-traffic_speed-02,1890
obj-04-02-traffic_speed-02-cnm01,text-obj-04-02-traffic_speed-02-cnm01,1891
obj-04-02-traffic_speed-02-ncf01,text-obj-04-02-traffic_speed-02-ncf01,1892
obj-04-02-traffic_speed-02-snm01,text-obj-04-02-traffic_speed-02-snm01,1893
obj-04-02-traffic_speed-02-snm02,text-obj-04-02-traffic_speed-02-snm02,1894
obj-04-02-traffic_speed-02-snm03,text-obj-04-02-traffic_speed-02-snm03,1895
obj-04-03-air_quality_co2-01,text-obj-04-03-air_quality_co2-01,1896
obj-04-03-air_quality_co2-01-cnm01,text-obj-04-03-air_quality_co2-01-cnm01,1897
obj-04-03-air_quality_co2-01-ncf01,text-obj-04-03-air_quality_co2-01-ncf01,1898
obj-04-03-air_quality_co2-01-snm01,text-obj-04-03-air_quality_co2-01-snm01,1899
obj-04-03-air_quality_co2-01-snm02,text-obj-04-03-air_quality_co2-01-snm02,1900
obj-04-03-air_quality_co2-01-snm03,text-obj-04-03-air_quality_co2-01-snm03,1901
obj-04-03-air_quality_co2-02,text-obj-04-03-air_quality_co2-02,1902
obj-04-03-air_quality_co2-02-cnm01,text-obj-04-03-air_quality_co2-02-cnm01,1903
obj-04-03-air_quality_co2-02-ncf01,text-obj-04-03-air_quality_co2-02-ncf01,1904
obj-04-03-air_quality_co2-02-snm01,text-obj-04-03-air_quality_co2-02-snm01,1905
obj-04-03-air_quality_co2-02-snm02,text-obj-04-03-air_quality_co2-02-snm02,1906
obj-04-03-air_quality_co2-02-snm03,text-obj-04-03-air_quality_co2-02-snm03,1907
obj-04-03-air_quality_pm25-01,text-obj-04-03-air_quality_pm25-01,1908
obj-04-03-air_quality_pm25-01-cnm01,text-obj-04-03-air_quality_pm25-01-cnm01,1909
obj-04-03-air_quality_pm25-01-ncf01,text-obj-04-03-air_quality_pm25-01-ncf01,1910
obj-04-03-air_quality_pm25-01-snm01,text-obj-04-03-air_quality_pm25-01-snm01,1911
obj-04-03-air_quality_pm25-01-snm02,text-obj-04-03-air_quality_pm25-01-snm02,1912
obj-04-03-air_quality_pm25-01-snm03,text-obj-04-03-air_quality_pm25-01-snm03,1913
obj-04-03-air_quality_pm25-02,text-obj-04-03-air_quality_pm25-02,1914
obj-04-03-air_quality_pm25-02-cnm01,text-obj-04-03-air_quality_pm25-02-cnm01,1915
obj-04-03-air_quality_pm25-02-ncf01,text-obj-04-03-air_quality_pm25-02-ncf01,1916
obj-04-03-air_quality_pm25-02-snm01,text-obj-04-03-air_quality_pm25-02-snm01,1917
obj-04-03-air_quality_pm25-02-snm02,text-obj-04-03-air_quality_pm25-02-snm02,1918
obj-04-03-air_quality_pm25-02-snm03,text-obj-04-03-air_quality_pm25-02-snm03,1919
obj-04-03-bus_arrival-01,text-obj-04-03-bus_arrival-01,1920
obj-04-03-bus_arrival-01-cnm01,text-obj-04-03-bus_arrival-01-cnm01,1921
obj-04-03-bus_arrival-01-ncf01,text-obj-04-03-bus_arrival-01-ncf01,1922
obj-04-03-bus_arrival-01-snm01,text-obj-04-03-bus_arrival-01-snm01,1923
obj-04-03-bus_arrival-01-snm02,text-obj-04-03-bus_arrival-01-snm02,1924
obj-04-03-bus_arrival-01-snm03,text-obj-04-03-bus_arrival-01-snm03,1925
obj-04-03-humidity-01,text-obj-04-03-humidity-01,1926
obj-04-03-humidity-01-cnm01,text-obj-04-03-humidity-01-cnm01,1927
obj-04-03-humidity-01-ncf01,text-obj-04-03-humidity-01-ncf01,1928
obj-04-03-humidity-01-snm01,text-obj-04-03-humidity-01-snm01,1929
obj-04-03-humidity-01-snm02,text-obj-04-03-humidity-01-snm02,1930
obj-04-03-humidity-01-snm03,text-obj-04-03-humidity-01-snm03,1931
obj-04-03-humidity-02,text-obj-04-03-humidity-02,1932
obj-04-03-humidity-02-cnm01,text-obj-04-03-humidity-02-cnm01,1933
obj-04-03-humidity-02-ncf01,text-obj-04-03-humidity-02-ncf01,1934
obj-04-03-humidity-02-snm01,text-obj-04-03-humidity-02-snm01,1935
obj-04-03-humidity-02-snm02,text-obj-04-03-humidity-02-snm02,1936
obj-04-03-humidity-02-snm03,text-obj-04-03-humidity-02-snm03,1937
obj-04-03-humidity-03,text-obj-04-03-humidity-03,1938
obj-04-03-humidity-03-cnm01,text-obj-04-03-humidity-03-cnm01,1939
obj-04-03-humidity-03-ncf01,text-obj-04-03-humidity-03-ncf01,1940
obj-04-03-humidity-03-snm01,text-obj-04-03-humidity-03-snm01,1941
obj-04-03-humidity-03-snm02,text-obj-04-03-humidity-03-snm02,1942
obj-04-03-humidity-03-snm03,text-obj-04-03-humidity-03-snm03,1943
obj-04-03-noise_level-01,text-obj-04-03-noise_level-01,1944
obj-04-03-noise_level-01-cnm01,text-obj-04-03-noise_level-01-cnm01,1945
obj-04-03-noise_level-01-ncf01,text-obj-04-03-noise_level-01-ncf01,1946
obj-04-03-noise_level-01-snm01,text-obj-04-03-noise_level-01-snm01,1947
obj-04-03-noise_level-01-snm02,text-obj-04-03-noise_level-01-snm02,1948
obj-04-03-noise_level-01-snm03,text-obj-04-03-noise_level-01-snm03,1949
obj-04-03-noise_level-02,text-obj-04-03-noise_level-02,1950
obj-04-03-noise_level-02-cnm01,text-obj-04-03-noise_level-02-cnm01,1951
obj-04-03-noise_level-02-ncf01,text-obj-04-03-noise_level-02-ncf01,1952
obj-04-03-noise_level-02-snm01,text-obj-04-03-noise_level-02-snm01,1953
obj-04-03-noise_level-02-snm02,text-obj-04-03-noise_level-02-snm02,1954
obj-04-03-noise_level-02-snm03,text-obj-04-03-noise_level-02-snm03,1955
obj-04-03-noise_level-03,text-obj-04-03-noise_level-03,1956
obj-04-03-noise_level-03-cnm01,text-obj-04-03-noise_level-03-cnm01,1957
obj-04-03-noise_level-03-ncf01,text-obj-04-03-noise_level-03-ncf01,1958
obj-04-03-noise_level-03-snm01,text-obj-04-03-noise_level-03-snm01,1959
obj-04-03-noise_level-03-snm02,text-obj-04-03-noise_level-03-snm02,1960
obj-04-03-noise_level-03-snm03,text-obj-04-03-noise_level-03-snm03,1961
obj-04-03-parking_availability-01,text-obj-04-03-parking_availability-01,1962
obj-04-03-parking_availability-01-cnm01,text-obj-04-03-parking_availability-01-cnm01,1963
obj-04-03-parking_availability-01-ncf01,text-obj-04-03-parking_availability-01-ncf01,1964
obj-04-03-parking_availability-01-snm01,text-obj-04-03-parking_availability-01-snm01,1965
obj-04-03-parking_availability-01-snm02,text-obj-04-03-parking_availability-01-snm02,1966
obj-04-03-parking_availability-01-snm03,text-obj-04-03-parking_availability-01-snm03,1967
obj-04-03-parking_availability-02,text-obj-04-03-parking_availability-02,1968
obj-04-03-parking_availability-02-cnm01,text-obj-04-03-parking_availability-02-cnm01,1969
obj-04-03-parking_availability-02-ncf01,text-obj-04-03-parking_availability-02-ncf01,1970
obj-04-03-parking_availability-02-snm01,text-obj-04-03-parking_availability-02-snm01,1971
obj-04-03-parking_availability-02-snm02,text-obj-04-03-parking_availability-02-snm02,1972
obj-04-03-parking_availability-02-snm03,text-obj-04-03-parking_availability-02-snm03,1973
obj-04-03-rainfall-01,text-obj-04-03-rainfall-01,1974
obj-04-03-rainfall-01-cnm01,text-obj-04-03-rainfall-01-cnm01,1975
obj-04-03-rainfall-01-ncf01,text-obj-04-03-rainfall-01-ncf01,1976
obj-04-03-rainfall-01-snm01,text-obj-04-03-rainfall-01-snm01,1977
obj-04-03-rainfall-01-snm02,text-obj-04-03-rainfall-01-snm02,1978
obj-04-03-rainfall-01-snm03,text-obj-04-03-rainfall-01-snm03,1979
obj-04-03-rainfall-02,text-obj-04-03-rainfall-02,1980
obj-04-03-rainfall-02-cnm01,text-obj-04-03-rainfall-02-cnm01,1981
obj-04-03-rainfall-02-ncf01,text-obj-04-03-rainfall-02-ncf01,1982
obj-04-03-rainfall-02-snm01,text-obj-04-03-rainfall-02-snm01,1983
obj-04-03-rainfall-02-snm02,text-obj-04-03-rainfall-02-snm02,1984
obj-04-03-rainfall-02-snm03,text-obj-04-03-rainfall-02-snm03,1985
obj-04-03-street_light_state-01,text-obj-04-03-street_light_state-01,1986
obj-04-03-street_light_state-01-cnm01,text-obj-04-03-street_light_state-01-cnm01,1987
obj-04-03-street_light_state-01-ncf01,text-obj-04-03-street_light_state-01-ncf01,1988
obj-04-03-street_light_state-01-snm01,text-obj-04-03-street_light_state-01-snm01,1989
obj-04-03-street_light_state-01-snm02,text-obj-04-03-street_light_state-01-snm02,1990
obj-04-03-street_light_state-01-snm03,text-obj-04-03-street_light_state-01-snm03,1991
obj-04-03-street_light_state-02,text-obj-04-03-street_light_state-02,1992
obj-04-03-street_light_state-02-cnm01,text-obj-04-03-street_light_state-02-cnm01,1993
obj-04-03-street_light_state-02-ncf01,text-obj-04-03-street_light_state-02-ncf01,1994
obj-04-03-street_light_state-02-snm01,text-obj-04-03-street_light_state-02-snm01,1995
obj-04-03-street_light_state-02-snm02,text-obj-04-03-street_light_state-02-snm02,1996
obj-04-03-street_light_state-02-snm03,text-obj-04-03-street_light_state-02-snm03,1997
obj-04-03-temperature-01,text-obj-04-03-temperature-01,1998
obj-04-03-temperature-01-cnm01,text-obj-04-03-temperature-01-cnm01,1999
obj-04-03-temperature-01-ncf01,text-obj-04-03-temperature-01-ncf01,2000
obj-04-03-temperature-01-snm01,text-obj-04-03-temperature-01-snm01,2001
obj-04-03-temperature-01-snm02,text-obj-04-03-temperature-01-snm02,2002
obj-04-03-temperature-01-snm03,text-obj-04-03-temperature-01-snm03,2003
obj-04-03-temperature-02,text-obj-04-03-temperature-02,2004
obj-04-03-temperature-02-cnm01,text-obj-04-03-temperature-02-cnm01,2005
obj-04-03-temperature-02-ncf01,text-obj-04-03-temperature-02-ncf01,2006
obj-04-03-temperature-02-snm01,text-obj-04-03-temperature-02-snm01,2007
obj-04-03-temperature-02-snm02,text-obj-04-03-temperature-02-snm02,2008
obj-04-03-temperature-02-snm03,text-obj-04-03-temperature-02-snm03,2009
obj-04-03-temperature-03,text-obj-04-03-temperature-03,2010
obj-04-03-temperature-03-cnm01,text-obj-04-03-temperature-03-cnm01,2011
obj-04-03-temperature-03-ncf01,text-obj-04-03-temperature-03-ncf01,2012
obj-04-03-temperature-03-snm01,text-obj-04-03-temperature-03-snm01,2013
obj-04-03-temperature-03-snm02,text-obj-04-03-temperature-03-snm02,2014
obj-04-03-temperature-03-snm03,text-obj-04-03-temperature-03-snm03,2015
obj-04-03-traffic_speed-01,text-obj-04-03-traffic_speed-01,2016
